"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.canonical1","Input.canonical2","Input.canonical3","Input.canonical4","Answer.paraphrase1","Answer.paraphrase2","Answer.paraphrase3","Answer.paraphrase4","Approve","Reject"
"3E9VAUV7BWUIHZWUZL3HWFTYEJMYAN","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:20 PST 2015","","","3SLE99ER0OTQSJ8LRNAYTHHPFWBBZ9","A2A4LHPXF2E2GS","Approved","Sat Feb 21 20:07:13 PST 2015","Sat Feb 21 20:08:31 PST 2015","Sun Feb 22 12:08:31 PST 2015","2015-02-22T20:08:57.000Z","","","78","100% (340/340)","100% (340/340)","100% (330/330)","word that contains capital letter and that starts with capital letter","word that ends with vowel and that starts with letter","line that ends with letter and that contains `` abc ''","line that contains vowel and that contains lowercase letter","Word starting with a capital letter","Word beginning with a letter and ending with a vowel","Line ending with 'abc'","Line using lowercase vowel"
"3E9VAUV7BWUIHZWUZL3HWFTYEJMYAN","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:20 PST 2015","","","3U088ZLJVL9LE106IKT2AWRO7Q6W0E","A2J6N5HD2EBCM6","Rejected","Sat Feb 21 18:59:51 PST 2015","Sat Feb 21 19:01:10 PST 2015","Sun Feb 22 11:01:10 PST 2015","","Sat Feb 21 21:33:20 PST 2015","Poor quality; literally copying the same input to output, despite explicit instructions to the contrary.","79","58% (285/489)","58% (285/489)","58% (285/489)","word that contains capital letter and that starts with capital letter","word that ends with vowel and that starts with letter","line that ends with letter and that contains `` abc ''","line that contains vowel and that contains lowercase letter","Word that contains capital letter and that starts with capital letter","Word that ends with vowel and that starts with letter","Line that ends with letter and that contains `` abc ''","Line that contains vowel and that contains lowercase letter"
"3E9VAUV7BWUIHZWUZL3HWFTYEJMYAN","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:20 PST 2015","","","3XM0HYN6NLFULIIZE5EM3RLW8UJEPT","A2RRYVYUDNK2GB","Approved","Sat Feb 21 20:47:08 PST 2015","Sat Feb 21 20:47:49 PST 2015","Sun Feb 22 12:47:49 PST 2015","2015-02-22T20:49:00.000Z","","","41","100% (427/429)","100% (427/429)","100% (402/404)","word that contains capital letter and that starts with capital letter","word that ends with vowel and that starts with letter","line that ends with letter and that contains `` abc ''","line that contains vowel and that contains lowercase letter","A word beginning with and containing a capital letter","A word beginning with a letter and ending with a vowel","A line containing ""abc"" and ending with a letter","A line containing a vowel as well as lowercase letters"
"37SQU136V74PX58RRD3F7RPL348115","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:39:51 PST 2015","","","31N2WW6R9S6FK7D8BI1L863VFZZ3FH","AUQTHU5AOZVQC","Approved","Sat Feb 21 18:19:10 PST 2015","Sat Feb 21 18:20:56 PST 2015","Sun Feb 22 10:20:56 PST 2015","2015-02-22T18:24:00.000Z","","","106","100% (306/306)","100% (306/306)","100% (306/306)","line that ends with capital letter and that contains letter","word that starts with `` abc '' or the number `` 123 ''","word that starts with lowercase letter and that ends with `` abc ''","line that contains `` 123 '' before digit","Lines that finish with a capital letter and include letters.","Words that begin with either the smaller word 'abc' or number sequence '123'.","Words that begin with a lowercase letter and finish with the smaller word 'abc'.","lines that include the sequence 'abc' right before a digit."
"37SQU136V74PX58RRD3F7RPL348115","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:39:51 PST 2015","","","3IHR8NYAM8HCTGL6PZ29U595V5RP40","A2CPBDUGX4QF2C","Approved","Sat Feb 21 22:04:12 PST 2015","Sat Feb 21 22:05:32 PST 2015","Sun Feb 22 14:05:32 PST 2015","2015-02-22T22:08:56.000Z","","","80","100% (59/59)","100% (59/59)","100% (59/59)","line that ends with capital letter and that contains letter","word that starts with `` abc '' or the number `` 123 ''","word that starts with lowercase letter and that ends with `` abc ''","line that contains `` 123 '' before digit","A line that ends with a capital letter and has that letter in it","What is a word that starts with ""abc"" or ""123?""","Word that starts with a lowercase letter and ends with ""abc""","A line that has ""123"" then a digit"
"37SQU136V74PX58RRD3F7RPL348115","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:39:51 PST 2015","","","3PMBY0YE28JUWXIE1PCURDLEIELC90","A3URW8DWGJVYFX","Rejected","Sat Feb 21 19:45:41 PST 2015","Sat Feb 21 19:46:01 PST 2015","Sun Feb 22 11:46:01 PST 2015","","Sat Feb 21 21:39:50 PST 2015","Poor quality; copying input to output directly despite instructions to contrary.","20","22% (93/416)","22% (93/416)","22% (93/416)","line that ends with capital letter and that contains letter","word that starts with `` abc '' or the number `` 123 ''","word that starts with lowercase letter and that ends with `` abc ''","line that contains `` 123 '' before digit","line that ends with capital letter and that contains letter","word that starts with `` abc '' or the number `` 123 ''","word that starts with lowercase letter and that ends with `` abc ''","line that contains `` 123 '' before digit"
"37SQU136V74PX58RRD3F7RPL348115","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:39:51 PST 2015","","","3R2UR8A0IBWL6IXFUARZ2G1DEVSOXP","A25SGBOJZLYBJO","Approved","Sat Feb 21 19:07:57 PST 2015","Sat Feb 21 19:11:21 PST 2015","Sun Feb 22 11:11:21 PST 2015","2015-02-22T19:13:52.000Z","","","204","100% (86/86)","100% (86/86)","100% (86/86)","line that ends with capital letter and that contains letter","word that starts with `` abc '' or the number `` 123 ''","word that starts with lowercase letter and that ends with `` abc ''","line that contains `` 123 '' before digit","line that finishes with a capital letter and has a letter","word that begins with 'abc' or the number '123'","word that begins with lowercase letter and finishes with 'abc'","line that has '123' before a digit"
"37SQU136V74PX58RRD3F7RPL348115","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:39:51 PST 2015","","","3WLEIWSYHPXADL8V28BGSHAGP0B2H2","A2A4LHPXF2E2GS","Approved","Sat Feb 21 18:20:33 PST 2015","Sat Feb 21 18:21:58 PST 2015","Sun Feb 22 10:21:58 PST 2015","2015-02-22T18:24:02.000Z","","","85","100% (340/340)","100% (340/340)","100% (330/330)","line that ends with capital letter and that contains letter","word that starts with `` abc '' or the number `` 123 ''","word that starts with lowercase letter and that ends with `` abc ''","line that contains `` 123 '' before digit","Line using a letter and ending with a capital letter","Word beginning with either 'abc' or '123'","Word beginning with lowercase letter and ending with 'abc'","Line using '123' followed by a digit"
"37SQU136V74PX58RRD3F7RPL348115","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:39:51 PST 2015","","","3YMTUJH0DTWAL8ED6GBTZFA2K814T9","ADUJUZANFOWKW","Approved","Sat Feb 21 18:00:43 PST 2015","Sat Feb 21 18:02:01 PST 2015","Sun Feb 22 10:02:01 PST 2015","2015-02-22T18:03:50.000Z","","","78","100% (52/52)","100% (52/52)","100% (52/52)","line that ends with capital letter and that contains letter","word that starts with `` abc '' or the number `` 123 ''","word that starts with lowercase letter and that ends with `` abc ''","line that contains `` 123 '' before digit","What's a line ending with a capital letter and containing a letter?","What word starts with abc or the number 123?","Which word begins with a lowercase letter and ends with abc?","What line has 123 before a digit?"
"3UEBBGULPF4WWHTX00SK7VYCFBOFUJ","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:26:45 PST 2015","","","351SEKWQS1XJ897MQUBAG59G3D1DMX","A2EGLHKBZQDDA9","Rejected","Sat Feb 21 18:58:23 PST 2015","Sat Feb 21 18:58:32 PST 2015","Sun Feb 22 10:58:32 PST 2015","","Sat Feb 21 21:26:44 PST 2015","Poor quality, submitting ""a"" for all my HITs.","9","3% (2/62)","3% (2/62)","3% (2/62)","line that ends with the word `` abc '' and that starts with vowel","line that ends with vowel and that contains letter","line that not ends with capital letter","line that contains lowercase letter and that ends with `` 123 ''","a","a","a","a"
"3UEBBGULPF4WWHTX00SK7VYCFBOFUJ","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:26:45 PST 2015","","","358UUM7WR0JUOGJ44P452CTUNPU7RJ","A2EEL9YYUHL5SK","Approved","Sat Feb 21 18:04:26 PST 2015","Sat Feb 21 18:05:27 PST 2015","Sun Feb 22 10:05:27 PST 2015","2015-02-22T18:08:48.000Z","","","61","100% (65/65)","100% (65/65)","100% (65/65)","line that ends with the word `` abc '' and that starts with vowel","line that ends with vowel and that contains letter","line that not ends with capital letter","line that contains lowercase letter and that ends with `` 123 ''","A line terminating with the word 'abc' and beginning with a vowel","A line including a letter and terminating with a vowel","A line that does not conclude with a capital letter","A line including a lowercase letter and ending with '123'"
"3UEBBGULPF4WWHTX00SK7VYCFBOFUJ","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:26:45 PST 2015","","","3DY46V3X3QYQWP7NJPC51RA241R555","A8VBDRZPXTP8F","Submitted","Sun Feb 22 01:14:35 PST 2015","Sun Feb 22 01:15:05 PST 2015","Sun Feb 22 17:15:05 PST 2015","","","","30","100% (324/324)","100% (324/324)","100% (324/324)","line that ends with the word `` abc '' and that starts with vowel","line that ends with vowel and that contains letter","line that not ends with capital letter","line that contains lowercase letter and that ends with `` 123 ''","Lines that stops with 'abc' and begins with a vowel","Lines that stops with a vowel and uses letters","Lines that does not stop with a capital letter","Lines that uses lowercase letters and stops with '123'"
"3UEBBGULPF4WWHTX00SK7VYCFBOFUJ","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:26:45 PST 2015","","","3EO896NRAXB0OQXY9NYX5HZL25TJTH","A2A4LHPXF2E2GS","Approved","Sat Feb 21 18:28:16 PST 2015","Sat Feb 21 18:29:41 PST 2015","Sun Feb 22 10:29:41 PST 2015","2015-02-22T18:34:00.000Z","","","85","100% (340/340)","100% (340/340)","100% (330/330)","line that ends with the word `` abc '' and that starts with vowel","line that ends with vowel and that contains letter","line that not ends with capital letter","line that contains lowercase letter and that ends with `` 123 ''","Line beginning with a vowel and ending with 'abc'","Line using a letter and ending with a vowel","Line ending without a capital letter","Line using a lowercase letter and ending with'123'"
"3UEBBGULPF4WWHTX00SK7VYCFBOFUJ","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:26:45 PST 2015","","","3PB5A5BD0WM3ZQAQOEAT38FNLGNG70","AHXJBZGQL5SFS","Approved","Sat Feb 21 19:21:20 PST 2015","Sat Feb 21 19:22:43 PST 2015","Sun Feb 22 11:22:43 PST 2015","2015-02-22T19:24:00.000Z","","","83","100% (180/180)","100% (180/180)","100% (180/180)","line that ends with the word `` abc '' and that starts with vowel","line that ends with vowel and that contains letter","line that not ends with capital letter","line that contains lowercase letter and that ends with `` 123 ''","What lines begin with a vowel and end with the word 'abc'?","Lines where a letter appears and end with a vowel.","Lines that do not end with a capital letter.","Lines that utilize a lowercase letter and end with '123'."
"3UEBBGULPF4WWHTX00SK7VYCFBOFUJ","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:26:45 PST 2015","","","3W8CV64QJ3FLD5TUNHQV24IUV6O9H4","A2RRYVYUDNK2GB","Approved","Sat Feb 21 19:06:42 PST 2015","Sat Feb 21 19:07:37 PST 2015","Sun Feb 22 11:07:37 PST 2015","2015-02-22T19:09:04.000Z","","","55","100% (427/429)","100% (427/429)","100% (402/404)","line that ends with the word `` abc '' and that starts with vowel","line that ends with vowel and that contains letter","line that not ends with capital letter","line that contains lowercase letter and that ends with `` 123 ''","A line that begins with a bowel and ends with the smaller word ""abc""","A line that contains a letter and ends with a vowel","A line that does not end with a capital letter","A line containing a lowercase letter and ending with ""123"""
"3VADEH0UHCDS8HQNPYTP4OUSWKQSPJ","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","8","BatchId:1831155;","600","57600","Sat Feb 28 21:26:46 PST 2015","","","33L7PJKHCHEB491FIJ16GRQ7MUA8TX","A8VBDRZPXTP8F","Approved","Sat Feb 21 23:00:14 PST 2015","Sat Feb 21 23:02:07 PST 2015","Sun Feb 22 15:02:07 PST 2015","2015-02-22T23:04:01.000Z","","","113","100% (324/324)","100% (324/324)","100% (324/324)","line that starts with character and that ends with letter","line that starts with the word `` abc '' and that contains `` 123 ''","number that contains at most two digit","line that contains `` 123 '' and that contains lowercase letter","Lines that begins with a character and ends with a letter","Lines that begins with 'abc', but uses '123'","Numbers that uses at most 2 digits","Lines that uses '123' and lowercase letters"
"3VADEH0UHCDS8HQNPYTP4OUSWKQSPJ","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:35 PST 2015","8","BatchId:1831155;","600","57600","Sat Feb 28 21:26:46 PST 2015","","","3EKVH9QMEZKT153TGCSQ1WVIX8I2DT","A1Z048705962W6","Approved","Sat Feb 21 18:19:38 PST 2015","Sat Feb 21 18:20:14 PST 2015","Sun Feb 22 10:20:14 PST 2015","2015-02-22T18:23:59.000Z","","","36","100% (84/84)","100% (84/84)","100% (84/84)","line that starts with character and that ends with letter","line that starts with the word `` abc '' and that contains `` 123 ''","number that contains at most two digit","line that contains `` 123 '' and that contains lowercase letter","A line that starts with a character and ends with a letter","A line that starts with the word `` abc '' and contains `` 123 ''","A number that contains at most two digits","A line that contains `` 123 '' and a lowercase letter"
